Timestamp,Packet Type,Channel,Message Type,MMSI,Navigation Status,Repeat Indicator,IMO,ROT,SOG,COG,Position Accuracy,Longitude,Latitude,Region,Vessel name,Ship type,True Heading,Radio status,Destination,Maneuver Indicator,Draught,Position fix type,Call sign,ETA,A,B,C,D,Prop message 1,Prop message 2,Prop message 3,Prop message 4,Prop message 5
56:23.7,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
56:25.9,BSVDM,A,1,538009733,Underway using engine,0,0,1,17,1708,>10m,152.06893,-11.05948833,QH68,NaN,Not available (default),168,114694,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
56:31.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.135405,-10.59329667,QH69,NaN,Not available (default),,2250,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:50,0,0,0,0,,,,,
56:31.5,BSVDM,B,1,538009733,Underway using engine,0,0,1,17,1709,>10m,152.0690083,-11.05902167,QH68,NaN,Not available (default),168,81926,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
56:32.4,BSVDM,A,3,431697000,Underway using engine,0,0,0,11.6,17,>10m,152.1156267,-10.636045,QH69,NaN,Not available (default),6,72093,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
56:33.7,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
56:34.0,BSVDM,B,3,353080000,Underway using engine,0,0,0,10.3,1647,<10m,152.044005,-11.188075,QH68,NaN,Not available (default),161,25059,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
56:37.6,BSVDM,A,1,538009733,Underway using engine,0,0,1,17,1711,>10m,152.0690883,-11.05855167,QH68,NaN,Not available (default),168,2232,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
56:41.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.135405,-10.59329833,QH69,NaN,Not available (default),,2250,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:51,0,0,0,0,,,,,
56:42.2,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.6,17,>10m,152.1156517,-10.63659167,QH69,NaN,Not available (default),6,49159,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
56:43.5,BSVDM,B,1,538009733,Underway using engine,0,0,0,17,1712,>10m,152.0691617,-11.05808167,QH68,NaN,Not available (default),168,66004,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
56:43.7,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
56:44.1,BSVDM,A,1,353080000,Underway using engine,0,0,0,10.3,1645,<10m,152.0441333,-11.18762,QH68,NaN,Not available (default),161,20172,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
56:44.5,PSTXR,,,,,,,,,,,,,,,,,,,,,,,,,,,,STXAIS,7004002,BS6XX 2.00.07,4750031,0x0
56:50.0,BSVDM,A,1,538009733,Underway using engine,0,0,249,17,1713,>10m,152.0692333,-11.05761,QH68,NaN,Not available (default),168,2250,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
56:50.5,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.4,1733,>10m,152.1363733,-10.031375,QH69,NaN,Not available (default),172,2312,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
56:51.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.135405,-10.5933,QH69,NaN,Not available (default),,2250,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:51,0,0,0,0,,,,,
56:51.3,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.6,19,>10m,152.1156733,-10.63707167,QH69,NaN,Not available (default),6,2260,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
56:52.5,BSADS,,,,,,,,,,,,,,,,,,,,,,,,,,,,STX564855481005,75120,V,0,I
56:53.6,BSVDM,B,1,353080000,Underway using engine,0,0,0,10.3,1647,<10m,152.0442633,-11.187165,QH68,NaN,Not available (default),162,33616,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
56:53.7,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
56:55.5,BSVDM,B,1,538009733,Underway using engine,0,0,249,17,1712,>10m,152.0692983,-11.05713833,QH68,NaN,Not available (default),168,66455,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:01.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1354067,-10.59330333,QH69,NaN,Not available (default),,2250,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:51,0,0,0,0,,,,,
57:01.5,BSVDM,A,1,538009733,Underway using engine,0,0,248,17,1711,>10m,152.0693717,-11.05666667,QH68,NaN,Not available (default),168,20172,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:02.7,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.6,21,>10m,152.1157017,-10.637655,QH69,NaN,Not available (default),6,20172,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:02.8,BSVDM,A,1,353080000,Underway using engine,0,0,0,10.3,1647,<10m,152.0443783,-11.186755,QH68,NaN,Not available (default),162,99497,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:03.7,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
57:07.0,BSVDM,B,1,538009733,Underway using engine,0,0,251,17,1709,>10m,152.06944,-11.05627333,QH68,NaN,Not available (default),168,49158,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:11.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1354067,-10.593305,QH69,NaN,Not available (default),,2250,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:51,0,0,0,0,,,,,
57:12.8,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.6,24,>10m,152.115725,-10.63822833,QH69,NaN,Not available (default),6,49159,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:13.5,BSVDM,A,1,538009733,Underway using engine,0,0,0,17,1708,>10m,152.069535,-11.055725,QH68,NaN,Not available (default),168,67129,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:13.7,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
57:14.1,BSVDM,B,1,353080000,Underway using engine,0,0,0,10.3,1650,<10m,152.0445167,-11.186245,QH68,NaN,Not available (default),162,34384,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:15.8,BSVDM,B,5,353080000,NaN,0,9853084,,,NaN,NaN,0,0,NaN,ULTRA INCAHUASI     ,"Cargo, No additional information",,0,NaN,Not available (default),8.8,GPS,3ELL3  ,,172,27,11,21,,,,,
57:15.8,BSVDM,B,8,545392672,NaN,0,0,,,NaN,NaN,0,0,NaN,NaN,Not available (default),,0,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:21.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1354067,-10.593305,QH69,NaN,Not available (default),,2250,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:51,0,0,0,0,,,,,
57:22.2,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.6,26,>10m,152.1157417,-10.63871,QH69,NaN,Not available (default),5,49159,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:23.4,BSVDM,A,1,353080000,Underway using engine,0,0,0,10.3,1653,<10m,152.0446367,-11.18578,QH68,NaN,Not available (default),162,2231,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:23.7,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
57:25.9,BSVDM,A,1,538009733,Underway using engine,0,0,1,17,1711,>10m,152.06968,-11.05478667,QH68,NaN,Not available (default),168,100361,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:29.7,BSVDM,A,5,353080000,NaN,0,9853084,,,NaN,NaN,0,0,NaN,ULTRA INCAHUASI     ,"Cargo, No additional information",,0,NaN,Not available (default),8.8,GPS,3ELL3  ,,172,27,11,21,,,,,
57:29.7,BSVDM,A,8,545392672,NaN,0,0,,,NaN,NaN,0,0,NaN,NaN,Not available (default),,0,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:31.1,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.4,1732,>10m,152.1366217,-10.02901833,QH69,NaN,Not available (default),172,2281,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:31.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1354067,-10.59330333,QH69,NaN,Not available (default),,114692,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:51,0,0,0,0,,,,,
57:31.5,BSVDM,B,1,538009733,Underway using engine,0,0,1,17,1711,>10m,152.0697517,-11.05432167,QH68,NaN,Not available (default),168,65555,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:32.4,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.6,24,>10m,152.1157583,-10.63925167,QH69,NaN,Not available (default),5,65587,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:33.7,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
57:34.0,BSVDM,B,1,353080000,Underway using engine,0,0,0,10.3,1659,<10m,152.0447533,-11.185315,QH68,NaN,Not available (default),162,20176,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:37.1,BSVDM,A,1,538009733,Underway using engine,0,0,0,17,1712,>10m,152.0698133,-11.05393,QH68,NaN,Not available (default),168,81926,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:41.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.135405,-10.59330333,QH69,NaN,Not available (default),,114692,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:52,0,0,0,0,,,,,
57:42.2,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.6,22,>10m,152.1157733,-10.639795,QH69,NaN,Not available (default),5,33188,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:43.5,BSVDM,B,1,538009733,Underway using engine,0,0,0,17,1711,>10m,152.0699,-11.05338167,QH68,NaN,Not available (default),168,49158,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:43.7,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
57:44.1,BSVDM,A,1,353080000,Underway using engine,0,0,0,10.3,1664,<10m,152.0448667,-11.18484833,QH68,NaN,Not available (default),162,2204,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:50.0,BSVDM,A,1,538009733,Underway using engine,0,0,249,17,1712,>10m,152.0699717,-11.05290833,QH68,NaN,Not available (default),168,99015,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:51.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1354067,-10.5933,QH69,NaN,Not available (default),,114692,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:52,0,0,0,0,,,,,
57:51.6,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.6,19,>10m,152.1157867,-10.64028,QH69,NaN,Not available (default),6,114696,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:52.5,BSADS,,,,,,,,,,,,,,,,,,,,,,,,,,,,STX564855481005,75220,V,0,I
57:53.6,BSVDM,B,1,353080000,Underway using engine,0,0,0,10.3,1665,<10m,152.04498,-11.18438167,QH68,NaN,Not available (default),162,20176,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
57:53.7,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
57:55.5,BSVDM,B,1,538009733,Underway using engine,0,0,249,17,1711,>10m,152.0700467,-11.05243167,QH68,NaN,Not available (default),168,49158,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
58:01.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1354067,-10.59329667,QH69,NaN,Not available (default),,114692,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:52,0,0,0,0,,,,,
58:01.5,BSVDM,A,1,538009733,Underway using engine,0,0,251,17,1710,>10m,152.0701233,-11.05195833,QH68,NaN,Not available (default),168,2244,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
58:02.7,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.6,20,>10m,152.1158167,-10.640855,QH69,NaN,Not available (default),6,2217,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
58:02.8,BSVDM,A,1,353080000,Underway using engine,0,0,0,10.3,1661,<10m,152.0450833,-11.18396333,QH68,NaN,Not available (default),161,81924,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
58:03.7,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
58:07.0,BSVDM,B,1,538009733,Underway using engine,0,0,0,17,1710,>10m,152.0701867,-11.051565,QH68,NaN,Not available (default),168,34119,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
58:11.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1354067,-10.593295,QH69,NaN,Not available (default),,114692,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:52,0,0,0,0,,,,,
58:12.3,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.4,1734,>10m,152.1368683,-10.02664333,QH69,NaN,Not available (default),171,67084,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
58:12.8,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.6,21,>10m,152.11584,-10.64138167,QH69,NaN,Not available (default),6,34337,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
58:13.5,BSVDM,A,1,538009733,Underway using engine,0,0,1,17,1711,>10m,152.0702733,-11.05101667,QH68,NaN,Not available (default),168,49158,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
58:13.7,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
58:14.1,BSVDM,B,1,353080000,Underway using engine,0,0,0,10.3,1655,<10m,152.0452167,-11.18345,QH68,NaN,Not available (default),161,20176,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
58:19.5,BSVDM,B,1,538009733,Underway using engine,0,0,1,17,1712,>10m,152.0703467,-11.05054833,QH68,NaN,Not available (default),168,67355,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
58:20.8,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.4,1734,>10m,152.1369217,-10.02618167,QH69,NaN,Not available (default),172,100170,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
58:21.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1354067,-10.593295,QH69,NaN,Not available (default),,114692,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:52,0,0,0,0,,,,,
58:22.2,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.5,26,>10m,152.1158667,-10.64191333,QH69,NaN,Not available (default),6,34686,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
58:22.9,BSVDM,A,1,353080000,Underway using engine,0,0,0,10.4,1652,<10m,152.04533,-11.18303167,QH68,NaN,Not available (default),161,114692,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
58:23.7,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
58:25.9,BSVDM,A,1,538009733,Underway using engine,0,0,0,17,1711,>10m,152.0704233,-11.05008333,QH68,NaN,Not available (default),168,81925,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
58:31.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1354067,-10.593295,QH69,NaN,Not available (default),,98314,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:52,0,0,0,0,,,,,
58:31.5,BSVDM,B,1,538009733,Underway using engine,0,0,251,17,1711,>10m,152.0705,-11.04961667,QH68,NaN,Not available (default),168,49157,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
58:32.4,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.5,30,>10m,152.1159067,-10.64246,QH69,NaN,Not available (default),5,49160,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
58:33.7,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
58:34.0,BSVDM,B,1,353080000,Underway using engine,0,0,0,10.4,1649,<10m,152.04547,-11.18252167,QH68,NaN,Not available (default),161,2249,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
58:37.1,BSVDM,A,1,538009733,Underway using engine,0,0,248,17,1710,>10m,152.0705617,-11.04922167,QH68,NaN,Not available (default),168,65765,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
58:41.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.13541,-10.59329333,QH69,NaN,Not available (default),,98689,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:53,0,0,0,0,,,,,
58:42.2,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.5,27,>10m,152.1159333,-10.64294833,QH69,NaN,Not available (default),5,20180,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
58:42.8,BSVDM,A,1,353080000,Underway using engine,0,0,0,10.4,1648,<10m,152.0455833,-11.18210167,QH68,NaN,Not available (default),162,81923,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
58:43.5,BSVDM,B,1,538009733,Underway using engine,0,0,249,17,1709,>10m,152.07065,-11.04867167,QH68,NaN,Not available (default),168,33236,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
58:43.7,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
58:44.5,PSTXR,,,,,,,,,,,,,,,,,,,,,,,,,,,,STXAIS,7004002,BS6XX 2.00.07,4750033,0x0
58:50.0,BSVDM,A,1,538009733,Underway using engine,0,0,251,17,1706,>10m,152.0707333,-11.04820833,QH68,NaN,Not available (default),168,81925,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
58:51.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.13541,-10.593295,QH69,NaN,Not available (default),,99064,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:53,0,0,0,0,,,,,
58:51.6,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.5,23,>10m,152.1159617,-10.64354,QH69,NaN,Not available (default),5,99075,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
58:52.5,BSADS,,,,,,,,,,,,,,,,,,,,,,,,,,,,STX564855481005,75320,V,0,I
58:53.7,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
58:55.5,BSVDM,B,1,538009733,Underway using engine,0,0,1,17,1705,>10m,152.0708117,-11.04773833,QH68,NaN,Not available (default),168,33687,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
59:01.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.13541,-10.593295,QH69,NaN,Not available (default),,99439,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:53,0,0,0,0,,,,,
59:01.3,BSVDM,A,1,538009733,Underway using engine,0,0,1,17,1706,>10m,152.0708333,-11.04727333,QH68,NaN,Not available (default),168,66673,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
59:01.7,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.3,1738,>10m,152.1372067,-10.023775,QH69,NaN,Not available (default),172,66687,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
59:01.8,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.6,20,>10m,152.1159817,-10.64408,QH69,NaN,Not available (default),5,49160,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
59:02.8,BSVDM,A,1,353080000,Underway using engine,0,0,0,10.4,1663,<10m,152.0458217,-11.18117,QH68,NaN,Not available (default),163,66729,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
59:03.7,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
59:07.0,BSVDM,B,1,538009733,Underway using engine,0,0,1,17,1706,>10m,152.0709533,-11.046875,QH68,NaN,Not available (default),168,20180,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
59:11.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.13541,-10.59329333,QH69,NaN,Not available (default),,99814,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:53,0,0,0,0,,,,,
59:12.8,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.6,18,>10m,152.116,-10.64466667,QH69,NaN,Not available (default),5,20180,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
59:13.5,BSVDM,A,1,538009733,Underway using engine,0,0,1,17,1708,>10m,152.0710433,-11.04632833,QH68,NaN,Not available (default),168,34361,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
59:13.7,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
59:19.5,BSVDM,B,1,538009733,Underway using engine,0,0,0,17,1708,>10m,152.0711217,-11.04585833,QH68,NaN,Not available (default),168,49157,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
59:21.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1354117,-10.59329167,QH69,NaN,Not available (default),,100189,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:53,0,0,0,0,,,,,
59:22.2,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.6,17,>10m,152.1160067,-10.64513167,QH69,NaN,Not available (default),5,20180,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
59:23.7,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
59:25.2,BSVDM,A,1,477151600,Underway using engine,0,0,4,15.1,1243,>10m,151.975805,-11.31167333,QH58,NaN,Not available (default),128,67570,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
59:25.9,BSVDM,A,1,538009733,Underway using engine,0,0,0,17,1708,>10m,152.0711983,-11.04538833,QH68,NaN,Not available (default),168,67593,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
59:31.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.13541,-10.59329333,QH69,NaN,Not available (default),,81925,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:53,0,0,0,0,,,,,
59:31.5,BSVDM,B,1,538009733,Underway using engine,0,0,0,17,1706,>10m,152.0712767,-11.04491833,QH68,NaN,Not available (default),168,32787,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
59:32.4,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.6,18,>10m,152.1160217,-10.64566667,QH69,NaN,Not available (default),5,32819,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
59:33.7,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
59:34.0,BSVDM,B,1,353080000,Underway using engine,0,0,0,10.4,1699,<10m,152.0461117,-11.17970333,QH68,NaN,Not available (default),163,49155,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
59:37.1,BSVDM,A,1,538009733,Underway using engine,0,0,251,17,1707,>10m,152.07134,-11.04452667,QH68,NaN,Not available (default),168,49157,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
59:41.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.13541,-10.593295,QH69,NaN,Not available (default),,81925,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:54,0,0,0,0,,,,,
59:42.2,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.6,19,>10m,152.1160417,-10.646215,QH69,NaN,Not available (default),5,2229,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
59:43.5,BSVDM,B,1,538009733,Underway using engine,0,0,249,17,1704,>10m,152.0714367,-11.04398,QH68,NaN,Not available (default),168,20184,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
59:43.7,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
59:50.0,BSVDM,A,1,538009733,Underway using engine,0,0,0,17,1704,>10m,152.071515,-11.04351167,QH68,NaN,Not available (default),168,66247,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
59:51.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.13541,-10.59329833,QH69,NaN,Not available (default),,81925,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:54,0,0,0,0,,,,,
